bus,time,powerCB,gridPowToB,eB,chargerUse
1,121,19.94576518962423,21.218899137898116,283.0452853911592,1.0
2,121,0.0,0.0,413.6,0.0
3,121,33.8448055926942,36.005112332653404,355.5970866895311,1.0
4,121,0.0,0.0,431.45,0.0
5,121,0.0,0.0,407.72375375277073,0.0
0,122,-0.0,0.0,404.1032292090738,0.0
1,122,49.0,52.12765957446809,288.03172668856524,1.0
2,122,0.0,0.0,413.6,0.0
3,122,49.0,52.12765957446809,364.0582880877047,1.0
4,122,0.0,0.0,431.45,0.0
5,122,0.0,0.0,407.72375375277073,0.0
0,123,-0.0,0.0,404.1032292090738,-0.0
1,123,49.0,52.12765957446809,300.28172668856524,1.0
2,123,0.0,0.0,413.6,0.0
3,123,49.0,52.12765957446809,376.3082880877047,1.0
4,123,0.0,0.0,431.45,0.0
5,123,0.0,0.0,407.72375375277073,0.0
0,124,-0.0,0.0,404.1032292090738,0.0
1,124,49.0,52.12765957446809,312.53172668856524,1.0
2,124,-0.0,0.0,413.6,-0.0
3,124,49.0,52.12765957446809,388.5582880877047,1.0
4,124,0.0,0.0,431.45,0.0
5,124,0.0,0.0,407.72375375277073,0.0
0,125,0.0,0.0,404.1032292090738,-0.0
1,125,49.0,52.12765957446809,324.78172668856524,1.0
2,125,-0.0,0.0,413.6,0.0
3,125,-0.0,0.0,400.8082880877047,0.0
4,125,-0.0,0.0,431.45,-0.0
5,125,0.0,0.0,407.72375375277073,0.0
0,126,-0.0,0.0,404.1032292090738,0.0
1,126,49.0,52.12765957446809,337.03172668856524,1.0
2,126,0.0,0.0,413.6,0.0
3,126,-0.0,0.0,400.8082880877047,0.0
4,126,-0.0,0.0,431.45,0.0
5,126,0.0,0.0,407.72375375277073,0.0
0,127,-0.0,0.0,404.1032292090738,-0.0
1,127,48.99999999999999,52.12765957446808,349.28172668856524,1.0
2,127,0.0,0.0,413.6,0.0
3,127,-0.0,0.0,400.8082880877047,-0.0
4,127,-0.0,0.0,431.45,0.0
5,127,0.0,0.0,407.72375375277073,0.0
0,128,0.0,0.0,404.1032292090738,0.0
1,128,49.0,52.12765957446809,361.5317266885653,1.0
2,128,0.0,0.0,413.6,0.0
3,128,-0.0,0.0,400.8082880877047,0.0
4,128,-0.0,0.0,431.45,-0.0
5,128,0.0,0.0,407.72375375277073,0.0
0,129,0.0,0.0,404.1032292090738,0.0
1,129,49.0,52.12765957446809,373.7817266885653,1.0
2,129,0.0,0.0,413.6,0.0
3,129,-0.0,0.0,400.8082880877047,0.0
4,129,-0.0,0.0,431.45,0.0
5,129,0.0,0.0,407.72375375277073,0.0
0,130,0.0,0.0,404.1032292090738,0.0
1,130,-0.0,0.0,386.0317266885653,0.0
2,130,0.0,0.0,413.6,0.0
3,130,0.0,0.0,400.8082880877047,0.0
4,130,0.0,0.0,431.45,0.0
5,130,0.0,0.0,407.72375375277073,0.0
0,131,0.0,0.0,404.1032292090738,0.0
1,131,-0.0,0.0,386.0317266885653,0.0
2,131,0.0,0.0,413.6,0.0
3,131,0.0,0.0,400.8082880877047,0.0
4,131,0.0,0.0,431.45,0.0
5,131,0.0,0.0,407.72375375277073,0.0
0,132,0.0,0.0,404.1032292090738,0.0
1,132,0.0,0.0,386.0317266885653,0.0
2,132,0.0,0.0,413.6,0.0
3,132,0.0,0.0,400.8082880877047,0.0
4,132,0.0,0.0,431.45,0.0
5,132,0.0,0.0,407.72375375277073,0.0
0,133,0.0,0.0,404.1032292090738,0.0
1,133,0.0,0.0,386.0317266885653,0.0
2,133,0.0,0.0,413.6,0.0
3,133,0.0,0.0,400.8082880877047,0.0
4,133,0.0,0.0,431.45,0.0
5,133,0.0,0.0,407.72375375277073,0.0
0,134,0.0,0.0,404.1032292090738,0.0
1,134,0.0,0.0,386.0317266885653,0.0
2,134,0.0,0.0,413.6,0.0
3,134,0.0,0.0,400.8082880877047,0.0
4,134,0.0,0.0,431.45,0.0
5,134,0.0,0.0,407.72375375277073,0.0
0,135,0.0,0.0,404.1032292090738,0.0
1,135,0.0,0.0,386.0317266885653,0.0
2,135,0.0,0.0,413.6,0.0
3,135,0.0,0.0,400.8082880877047,0.0
4,135,0.0,0.0,431.45,0.0
5,135,0.0,0.0,407.72375375277073,0.0
0,136,0.0,0.0,404.1032292090738,0.0
1,136,0.0,0.0,386.0317266885653,0.0
2,136,0.0,0.0,413.6,0.0
3,136,0.0,0.0,400.8082880877047,0.0
4,136,0.0,0.0,431.45,0.0
5,136,0.0,0.0,407.72375375277073,0.0
0,137,0.0,0.0,404.1032292090738,0.0
1,137,0.0,0.0,386.0317266885653,0.0
2,137,0.0,0.0,413.6,0.0
3,137,0.0,0.0,400.8082880877047,0.0
4,137,0.0,0.0,431.45,0.0
5,137,0.0,0.0,407.72375375277073,0.0
0,138,0.0,0.0,404.1032292090738,0.0
1,138,0.0,0.0,386.0317266885653,0.0
2,138,0.0,0.0,413.6,0.0
3,138,0.0,0.0,400.8082880877047,0.0
4,138,0.0,0.0,431.45,0.0
5,138,0.0,0.0,407.72375375277073,0.0
0,139,0.0,0.0,404.1032292090738,0.0
1,139,0.0,0.0,386.0317266885653,0.0
2,139,0.0,0.0,413.6,0.0
3,139,0.0,0.0,400.8082880877047,0.0
4,139,0.0,0.0,431.45,0.0
5,139,0.0,0.0,407.72375375277073,0.0
0,140,0.0,0.0,404.1032292090738,0.0
1,140,0.0,0.0,386.0317266885653,0.0
2,140,0.0,0.0,413.6,0.0
3,140,0.0,0.0,400.8082880877047,0.0
4,140,0.0,0.0,431.45,0.0
5,140,0.0,0.0,407.72375375277073,0.0
0,141,0.0,0.0,404.1032292090738,0.0
1,141,0.0,0.0,386.0317266885653,0.0
2,141,0.0,0.0,413.6,0.0
3,141,0.0,0.0,400.8082880877047,0.0
4,141,0.0,0.0,431.45,0.0
5,141,0.0,0.0,407.72375375277073,0.0
0,142,0.0,0.0,404.1032292090738,0.0
1,142,0.0,0.0,386.0317266885653,0.0
2,142,0.0,0.0,413.6,0.0
3,142,0.0,0.0,400.8082880877047,0.0
4,142,0.0,0.0,431.45,0.0
5,142,0.0,0.0,407.72375375277073,0.0
0,143,0.0,0.0,404.1032292090738,0.0
1,143,-0.0,0.0,386.0317266885653,0.0
2,143,0.0,0.0,413.6,0.0
3,143,0.0,0.0,400.8082880877047,0.0
4,143,0.0,0.0,431.45,0.0
5,143,0.0,0.0,407.72375375277073,0.0
0,144,0.0,0.0,404.1032292090738,0.0
1,144,0.0,0.0,386.0317266885653,0.0
2,144,0.0,0.0,413.6,0.0
3,144,0.0,0.0,400.8082880877047,0.0
4,144,0.0,0.0,431.45,0.0
5,144,0.0,0.0,407.72375375277073,0.0
0,145,0.0,0.0,404.1032292090738,0.0
1,145,0.0,0.0,386.0317266885653,0.0
2,145,0.0,0.0,413.6,0.0
3,145,0.0,0.0,400.8082880877047,0.0
4,145,0.0,0.0,431.45,0.0
5,145,0.0,0.0,407.72375375277073,0.0
0,146,0.0,0.0,404.1032292090738,0.0
1,146,0.0,0.0,386.0317266885653,0.0
2,146,0.0,0.0,413.6,0.0
3,146,0.0,0.0,400.8082880877047,0.0
4,146,0.0,0.0,431.45,0.0
5,146,0.0,0.0,407.72375375277073,0.0
0,147,0.0,0.0,404.1032292090738,0.0
1,147,0.0,0.0,386.0317266885653,0.0
2,147,0.0,0.0,413.6,0.0
3,147,0.0,0.0,400.8082880877047,0.0
4,147,0.0,0.0,431.45,0.0
5,147,0.0,0.0,407.72375375277073,0.0
0,148,0.0,0.0,404.1032292090738,0.0
1,148,0.0,0.0,386.0317266885653,0.0
2,148,0.0,0.0,413.6,0.0
3,148,0.0,0.0,400.8082880877047,0.0
4,148,0.0,0.0,431.45,0.0
5,148,0.0,0.0,407.72375375277073,0.0
0,149,0.0,0.0,404.1032292090738,0.0
1,149,0.0,0.0,386.0317266885653,0.0
2,149,0.0,0.0,413.6,0.0
3,149,0.0,0.0,400.8082880877047,0.0
4,149,0.0,0.0,431.45,0.0
5,149,0.0,0.0,407.72375375277073,0.0
0,150,0.0,0.0,404.1032292090738,0.0
1,150,0.0,0.0,386.0317266885653,0.0
2,150,0.0,0.0,413.6,0.0
3,150,0.0,0.0,400.8082880877047,0.0
4,150,0.0,0.0,170.9685221194295,0.0
5,150,0.0,0.0,407.7237537527707,0.0
0,151,0.0,0.0,404.1032292090738,0.0
1,151,0.0,0.0,386.0317266885653,0.0
2,151,0.0,0.0,413.6,0.0
3,151,0.0,0.0,400.8082880877047,0.0
4,151,0.0,0.0,170.9685221194295,0.0
5,151,0.0,0.0,407.7237537527707,0.0
0,152,0.0,0.0,404.1032292090738,0.0
1,152,0.0,0.0,386.0317266885653,0.0
2,152,0.0,0.0,413.6,0.0
3,152,0.0,0.0,400.8082880877047,0.0
4,152,0.0,0.0,170.9685221194295,0.0
5,152,0.0,0.0,407.7237537527707,0.0
0,153,0.0,0.0,404.1032292090738,0.0
1,153,0.0,0.0,386.0317266885653,0.0
2,153,0.0,0.0,413.6,0.0
3,153,0.0,0.0,400.8082880877047,0.0
4,153,0.0,0.0,170.9685221194295,0.0
5,153,0.0,0.0,153.164480142456,0.0
0,154,0.0,0.0,404.1032292090738,0.0
1,154,0.0,0.0,386.0317266885653,0.0
2,154,0.0,0.0,413.6,0.0
3,154,0.0,0.0,400.8082880877047,0.0
4,154,0.0,0.0,170.9685221194295,0.0
5,154,0.0,0.0,153.164480142456,0.0
0,155,0.0,0.0,404.1032292090738,0.0
1,155,0.0,0.0,386.0317266885653,0.0
2,155,0.0,0.0,413.6,0.0
3,155,0.0,0.0,400.8082880877047,0.0
4,155,0.0,0.0,170.9685221194295,0.0
5,155,0.0,0.0,153.164480142456,0.0
0,156,0.0,0.0,88.0,0.0
1,156,0.0,0.0,386.0317266885653,0.0
2,156,0.0,0.0,413.6,0.0
3,156,0.0,0.0,400.8082880877047,0.0
4,156,0.0,0.0,170.9685221194295,0.0
5,156,0.0,0.0,153.164480142456,0.0
0,157,0.0,0.0,88.0,0.0
1,157,0.0,0.0,386.0317266885653,0.0
2,157,0.0,0.0,413.6,0.0
3,157,0.0,0.0,400.8082880877047,0.0
4,157,0.0,0.0,170.9685221194295,0.0
5,157,0.0,0.0,153.164480142456,0.0
0,158,0.0,0.0,88.0,0.0
1,158,0.0,0.0,386.0317266885653,0.0
2,158,0.0,0.0,413.6,0.0
3,158,0.0,0.0,400.8082880877047,0.0
4,158,0.0,0.0,170.9685221194295,0.0
5,158,0.0,0.0,153.164480142456,0.0
0,159,0.0,0.0,88.0,0.0
1,159,0.0,0.0,386.0317266885653,0.0
2,159,0.0,0.0,413.6,0.0
3,159,0.0,0.0,146.60471460884085,0.0
4,159,0.0,0.0,170.9685221194295,0.0
5,159,0.0,0.0,153.164480142456,0.0
0,160,0.0,0.0,88.0,0.0
1,160,0.0,0.0,386.0317266885653,0.0
2,160,0.0,0.0,413.6,0.0
3,160,0.0,0.0,146.60471460884085,0.0
4,160,0.0,0.0,170.9685221194295,0.0
5,160,0.0,0.0,153.164480142456,0.0
0,161,0.0,0.0,88.0,0.0
1,161,0.0,0.0,386.0317266885653,0.0
2,161,0.0,0.0,413.6,0.0
3,161,0.0,0.0,146.60471460884085,0.0
4,161,0.0,0.0,170.9685221194295,0.0
5,161,0.0,0.0,153.164480142456,0.0
0,162,0.0,0.0,88.0,0.0
1,162,0.0,0.0,386.0317266885653,0.0
2,162,0.0,0.0,413.6,0.0
3,162,0.0,0.0,146.60471460884085,0.0
4,162,0.0,0.0,170.9685221194295,0.0
5,162,0.0,0.0,153.164480142456,0.0
0,163,0.0,0.0,88.0,0.0
1,163,0.0,0.0,386.0317266885653,0.0
2,163,0.0,0.0,413.6,0.0
3,163,0.0,0.0,146.60471460884085,0.0
4,163,0.0,0.0,170.9685221194295,0.0
5,163,0.0,0.0,153.164480142456,0.0
0,164,0.0,0.0,88.0,0.0
1,164,0.0,0.0,386.0317266885653,0.0
2,164,0.0,0.0,413.6,0.0
3,164,0.0,0.0,146.60471460884085,0.0
4,164,0.0,0.0,170.9685221194295,0.0
5,164,0.0,0.0,153.164480142456,0.0
0,165,0.0,0.0,88.0,0.0
1,165,0.0,0.0,139.61885843536305,0.0
2,165,0.0,0.0,413.6,0.0
3,165,0.0,0.0,146.60471460884085,0.0
4,165,0.0,0.0,170.9685221194295,0.0
5,165,0.0,0.0,153.164480142456,0.0
0,166,0.0,0.0,88.0,0.0
1,166,0.0,0.0,139.61885843536305,0.0
2,166,0.0,0.0,413.6,0.0
3,166,0.0,0.0,146.60471460884085,0.0
4,166,0.0,0.0,170.9685221194295,0.0
5,166,0.0,0.0,153.164480142456,0.0
0,167,0.0,0.0,88.0,0.0
1,167,0.0,0.0,139.61885843536305,0.0
2,167,0.0,0.0,413.6,0.0
3,167,0.0,0.0,146.60471460884085,0.0
4,167,0.0,0.0,170.9685221194295,0.0
5,167,0.0,0.0,153.164480142456,0.0
0,168,0.0,0.0,88.0,0.0
1,168,0.0,0.0,139.61885843536305,0.0
2,168,0.0,0.0,413.6,0.0
3,168,0.0,0.0,146.60471460884085,0.0
4,168,0.0,0.0,170.9685221194295,0.0
5,168,48.99999999999998,52.12765957446806,153.164480142456,0.9999999999999996
0,169,0.0,0.0,88.0,0.0
1,169,0.0,0.0,139.61885843536305,0.0
2,169,0.0,0.0,413.6,-0.0
3,169,0.0,0.0,146.60471460884085,0.0
4,169,0.0,0.0,170.9685221194295,0.0
5,169,48.99999999999998,52.12765957446806,165.414480142456,0.9999999999999996
0,170,0.0,0.0,88.0,0.0
1,170,0.0,0.0,139.61885843536305,0.0
2,170,0.0,0.0,413.6,-0.0
3,170,0.0,0.0,146.60471460884085,0.0
4,170,0.0,0.0,170.9685221194295,0.0
5,170,48.99999999999998,52.12765957446806,177.664480142456,0.9999999999999996
0,171,0.0,0.0,88.0,0.0
1,171,0.0,0.0,139.61885843536308,0.0
2,171,0.0,0.0,413.6,0.0
3,171,0.0,0.0,146.6047146088408,0.0
4,171,0.0,0.0,170.9685221194295,0.0
5,171,48.99999999999998,52.12765957446806,189.914480142456,0.9999999999999996
0,172,49.0,52.12765957446809,88.0,1.0
1,172,0.0,0.0,139.61885843536308,0.0
2,172,0.0,0.0,413.6,-0.0
3,172,0.0,0.0,146.6047146088408,0.0
4,172,0.0,0.0,170.9685221194295,0.0
5,172,48.99999999999998,52.12765957446806,202.164480142456,0.9999999999999996
0,173,49.0,52.12765957446809,100.25,1.0
1,173,0.0,0.0,139.61885843536308,0.0
2,173,0.0,0.0,413.6,-0.0
3,173,0.0,0.0,146.6047146088408,0.0
4,173,0.0,0.0,170.9685221194295,0.0
5,173,48.999999999999986,52.12765957446808,214.41448014245597,0.9999999999999996
0,174,49.0,52.12765957446809,112.5,1.0
1,174,0.0,0.0,139.61885843536308,0.0
2,174,0.0,0.0,413.6,-0.0
3,174,0.0,0.0,146.6047146088408,0.0
4,174,0.0,0.0,170.9685221194295,0.0
5,174,48.99999999999998,52.12765957446806,226.66448014245597,0.9999999999999996
0,175,49.0,52.12765957446809,124.75,1.0
1,175,0.0,0.0,139.61885843536308,0.0
2,175,0.0,0.0,413.6,-0.0
3,175,0.0,0.0,146.6047146088408,0.0
4,175,0.0,0.0,170.9685221194295,0.0
5,175,48.99999999999998,52.12765957446806,238.91448014245597,0.9999999999999996
0,176,49.0,52.12765957446809,137.0,1.0
1,176,0.0,0.0,139.61885843536308,0.0
2,176,0.0,0.0,413.6,-0.0
3,176,0.0,0.0,146.6047146088408,0.0
4,176,0.0,0.0,170.9685221194295,0.0
5,176,49.00000000000015,52.12765957446825,251.16448014245597,1.000000000000003
0,177,49.0,52.12765957446809,149.25,1.0
1,177,0.0,0.0,139.61885843536308,0.0
2,177,0.0,0.0,413.6,4.640279090678206e-16
3,177,0.0,0.0,146.6047146088408,0.0
4,177,0.0,0.0,170.9685221194295,0.0
5,177,49.0,52.12765957446809,263.414480142456,1.0
0,178,49.0,52.12765957446809,161.5,1.0
1,178,0.0,0.0,139.61885843536308,0.0
2,178,0.0,0.0,413.6,-0.0
3,178,0.0,0.0,146.60471460884077,0.0
4,178,0.0,0.0,170.9685221194295,0.0
5,178,49.0,52.12765957446809,275.664480142456,1.0
0,179,49.0,52.12765957446809,173.75,1.0
1,179,0.0,0.0,139.61885843536308,0.0
2,179,0.0,0.0,413.6,-0.0
3,179,49.0,52.12765957446809,146.60471460884077,1.0
4,179,0.0,0.0,170.9685221194295,0.0
5,179,4.790570782318427,5.096351896083433,287.914480142456,1.0
0,180,49.0,52.12765957446809,186.0,1.0
1,180,0.0,0.0,139.61885843536308,0.0
2,180,0.0,0.0,413.6,-0.0
3,180,4.790570782318427,5.096351896083433,158.85471460884077,1.0
4,180,0.0,0.0,170.9685221194295,0.0
5,180,49.0,52.12765957446809,289.1121228380356,1.0
0,181,49.0,52.12765957446809,198.25,1.0
1,181,0.0,0.0,139.61885843536308,0.0
2,181,0.0,0.0,413.6,-0.0
3,181,4.790570782318428,5.0963518960834335,160.05235730442038,1.0
4,181,0.0,0.0,170.9685221194295,0.0
5,181,49.0,52.12765957446809,301.3621228380356,1.0
0,182,49.0,52.12765957446809,210.5,1.0
1,182,0.0,0.0,139.61885843536308,0.0
2,182,0.0,0.0,413.6,-0.0
3,182,49.0,52.12765957446809,161.25,1.0
4,182,-0.0,0.0,170.9685221194295,0.0
5,182,4.790570782318428,5.0963518960834335,313.6121228380356,1.0
0,183,0.0,0.0,222.75,1.0
1,183,0.0,0.0,139.61885843536308,0.0
2,183,0.0,0.0,413.6,-0.0
3,183,49.0,52.12765957446809,173.5,1.0
4,183,12.925911522281922,13.750969704555237,170.9685221194295,1.0
5,183,40.86465926003651,43.47304176599629,314.8097655336152,1.0
0,184,0.0,0.0,222.75,1.0
1,184,0.0,0.0,139.61885843536308,0.0
2,184,0.0,0.0,413.6,0.0
3,184,49.0,52.12765957446809,185.75,1.0
4,184,49.0,52.12765957446809,174.2,1.0
5,184,4.790570782318428,5.0963518960834335,325.02593034862434,1.0
0,185,49.0,52.12765957446809,222.75,1.0
1,185,0.0,0.0,139.61885843536308,0.0
2,185,0.0,0.0,413.6,-0.0
3,185,0.0,0.0,198.0,0.0
4,185,49.0,52.12765957446809,186.45,1.0
5,185,4.790570782318427,5.096351896083433,326.22357304420393,1.0
0,186,49.0,52.12765957446809,235.0,1.0
1,186,0.0,0.0,139.61885843536308,-0.0
2,186,0.0,0.0,413.6,-0.0
3,186,0.0,0.0,198.0,0.0
4,186,49.0,52.12765957446809,198.7,1.0
5,186,4.790570782318428,5.0963518960834335,327.4212157397836,1.0
0,187,4.790570782318428,5.0963518960834335,247.25,1.0
1,187,-0.0,0.0,139.61885843536308,0.0
2,187,0.0,0.0,413.6,-0.0
3,187,0.0,0.0,198.0,0.0
4,187,49.0,52.12765957446809,210.95,1.0
5,187,49.0,52.12765957446809,328.61885843536317,1.0
0,188,49.0,52.12765957446809,248.4476426955796,1.0
1,188,0.0,0.0,139.61885843536308,-0.0
2,188,0.0,0.0,413.6,-0.0
3,188,0.0,0.0,198.0,0.0
4,188,49.0,52.12765957446809,223.2,1.0
5,188,4.790570782318428,5.0963518960834335,340.86885843536317,1.0
0,189,4.790570782318428,5.0963518960834335,260.6976426955796,1.0
1,189,49.0,52.12765957446809,139.61885843536308,1.0
2,189,0.0,0.0,413.6,-0.0
3,189,0.0,0.0,198.0,0.0
4,189,49.0,52.12765957446809,235.45,1.0
5,189,0.0,0.0,342.06650113094275,1.0
0,190,49.0,52.12765957446809,261.89528539115923,1.0
1,190,0.0,0.0,151.86885843536308,1.0
2,190,0.0,0.0,413.6,-0.0
3,190,-0.0,0.0,198.0,-0.0
4,190,49.0,52.12765957446809,247.7,1.0
5,190,4.790570782318427,5.096351896083433,342.06650113094275,1.0
0,191,4.790570782318428,5.0963518960834335,274.14528539115923,1.0
1,191,49.0,52.12765957446809,151.86885843536308,1.0
2,191,0.0,0.0,413.6,-0.0
3,191,-0.0,0.0,198.0,0.0
4,191,49.0,52.12765957446809,259.95,1.0
5,191,0.0,0.0,343.2641438265224,1.0
0,192,0.0,0.0,275.3429280867388,1.0
1,192,4.790570782318428,5.0963518960834335,164.11885843536305,1.0
2,192,0.0,0.0,413.6,-0.0
3,192,0.0,0.0,198.0,0.0
4,192,49.0,52.12765957446809,272.2,1.0
5,192,48.99999999999999,52.12765957446808,343.2641438265224,1.0
0,193,33.45657530608921,35.59210138945661,275.3429280867388,1.0
1,193,20.333995476229212,21.631910081094908,165.31650113094267,1.0
2,193,0.0,0.0,413.6,-0.0
3,193,0.0,0.0,198.0,0.0
4,193,49.0,52.12765957446809,284.45,1.0
5,193,0.0,0.0,355.5141438265224,1.0
0,194,49.0,52.12765957446809,283.70707191326113,1.0
1,194,0.0,0.0,170.39999999999998,1.0
2,194,0.0,0.0,413.6,0.0
3,194,0.0,0.0,198.0,0.0
4,194,49.0,52.12765957446809,296.7,1.0
5,194,4.790570782318428,5.0963518960834335,355.5141438265224,1.0000000000000004
0,195,4.790570782318428,5.0963518960834335,295.95707191326113,1.0
1,195,49.0,52.12765957446809,170.39999999999998,1.0
2,195,0.0,0.0,413.6,-0.0
3,195,0.0,0.0,198.0,0.0
4,195,49.0,52.12765957446809,308.95,1.0
5,195,0.0,0.0,356.71178652210205,1.0000000000000004
0,196,49.0,52.12765957446809,297.1547146088407,1.0
1,196,49.0,52.12765957446809,182.65,1.0
2,196,0.0,0.0,413.6,-0.0
3,196,-0.0,0.0,198.0,0.0
4,196,0.0,0.0,321.2,0.0
5,196,4.790570782318428,5.0963518960834335,356.71178652210205,1.0000000000000004
0,197,49.0,52.12765957446809,309.4047146088407,1.0
1,197,49.0,52.12765957446809,194.9,1.0
2,197,0.0,0.0,413.6,-0.0
3,197,-0.0,0.0,198.0,-0.0
4,197,0.0,0.0,321.2,0.0
5,197,4.790570782318428,5.0963518960834335,357.90942921768163,1.0000000000000004
0,198,49.0,52.12765957446809,321.6547146088407,1.0
1,198,49.0,52.12765957446809,207.15,1.0
2,198,0.0,0.0,413.6,-0.0
3,198,-0.0,0.0,198.0,-0.0
4,198,0.0,0.0,321.2,0.0
5,198,4.790570782318428,5.0963518960834335,359.1070719132613,1.0000000000000004
0,199,49.0,52.12765957446809,333.9047146088407,1.0
1,199,49.0,52.12765957446809,219.4,1.0
2,199,0.0,0.0,413.6,-0.0
3,199,-0.0,0.0,198.0,0.0
4,199,0.0,0.0,321.2,0.0
5,199,4.790570782318428,5.0963518960834335,360.30471460884087,1.0000000000000004
0,200,4.790570782318428,5.0963518960834335,346.1547146088407,1.0
1,200,49.0,52.12765957446809,231.65,1.0
2,200,0.0,0.0,413.6,0.0
3,200,-0.0,0.0,198.0,0.0
4,200,0.0,0.0,321.2,0.0
5,200,49.0,52.12765957446809,361.50235730442046,1.0000000000000004
0,201,49.0,52.12765957446809,347.35235730442037,1.0
1,201,49.0,52.12765957446809,243.9,1.0
2,201,0.0,0.0,413.6,-0.0
3,201,-0.0,0.0,198.0,-0.0
4,201,0.0,0.0,321.2,0.0
5,201,4.790570782318428,5.0963518960834335,373.75235730442046,1.0000000000000004
0,202,4.790570782318428,5.0963518960834335,359.60235730442037,1.0
1,202,49.0,52.12765957446809,256.15,1.0
2,202,0.0,0.0,413.6,-0.0
3,202,0.0,0.0,198.0,0.0
4,202,0.0,0.0,321.2,0.0
5,202,49.0,52.12765957446809,374.95,1.0
0,203,0.0,0.0,360.7999999999999,0.0
1,203,0.0,0.0,268.4,0.0
2,203,0.0,0.0,413.6,-0.0
3,203,0.0,0.0,198.0,0.0
4,203,0.0,0.0,321.2,0.0
5,203,0.0,0.0,387.2,1.0
0,204,0.0,0.0,360.7999999999999,0.0
1,204,0.0,0.0,268.4,0.0
2,204,0.0,0.0,413.6,0.0
3,204,42.38834675812442,45.09398591289832,198.0,1.0
4,204,49.0,52.12765957446809,321.2,1.0
5,204,11.402224024194004,12.130025557653198,387.2,1.0
0,205,0.0,0.0,360.7999999999999,0.0
1,205,0.0,0.0,268.4,0.0
2,205,0.0,0.0,413.6,0.0
3,205,49.0,52.12765957446809,208.5970866895311,1.0
4,205,49.0,52.12765957446809,333.45,1.0
5,205,4.790570782318428,5.0963518960834335,390.0505560060485,1.0
0,206,0.0,0.0,360.7999999999999,0.0
1,206,0.0,0.0,268.4,0.0
2,206,0.0,0.0,413.6,0.0
3,206,49.0,52.12765957446809,220.8470866895311,1.0
4,206,49.0,52.12765957446809,345.7,1.0
5,206,4.790570782318428,5.0963518960834335,391.2481987016281,0.9999999999999992
0,207,0.0,0.0,360.7999999999999,0.0
1,207,0.0,0.0,268.4,0.0
2,207,0.0,0.0,413.6,0.0
3,207,49.0,52.12765957446809,233.0970866895311,1.0
4,207,49.0,52.12765957446809,357.95,1.0
5,207,4.790570782318428,5.0963518960834335,392.4458413972077,0.9999999999999992
0,208,-0.0,0.0,360.7999999999999,0.0
1,208,0.0,0.0,268.4,0.0
2,208,0.0,0.0,413.6,0.0
3,208,49.0,52.12765957446809,245.34708668953112,1.0
4,208,49.0,52.12765957446809,370.2,1.0
5,208,4.790570782318428,5.0963518960834335,393.64348409278733,0.9999999999999992
0,209,-0.0,0.0,360.7999999999999,-0.0
1,209,0.0,0.0,268.4,0.0
2,209,0.0,0.0,413.6,0.0
3,209,49.0,52.12765957446809,257.5970866895311,1.0
4,209,49.0,52.12765957446809,382.45,1.0
5,209,4.79057078231846,5.096351896083468,394.8411267883669,0.9999999999999996
0,210,-0.0,0.0,360.7999999999999,-0.0
1,210,0.0,0.0,268.4,0.0
2,210,0.0,0.0,413.6,0.0
3,210,49.0,52.12765957446809,269.8470866895311,1.0
4,210,49.0,52.12765957446809,394.7,1.0
5,210,4.790570782318428,5.0963518960834335,396.03876948394657,0.9999999999999996
0,211,0.0,0.0,360.7999999999999,0.0
1,211,0.0,0.0,268.4,0.0
2,211,0.0,0.0,413.6,0.0
3,211,49.0,52.12765957446809,282.0970866895311,1.0
4,211,49.0,52.12765957446809,406.95,1.0
5,211,4.7905707823184525,5.09635189608346,397.23641217952616,0.9999999999999996
0,212,-0.0,0.0,360.7999999999999,-0.0
1,212,0.0,0.0,268.4,0.0
2,212,0.0,0.0,413.6,0.0
3,212,49.0,52.12765957446809,294.3470866895311,1.0
4,212,49.0,52.12765957446809,419.2,1.0
5,212,4.790570782318428,5.0963518960834335,398.4340548751058,0.9999999999999996
0,213,21.422346053977105,22.789729844656495,360.7999999999999,1.0
1,213,0.0,0.0,268.4,0.0
2,213,0.0,0.0,413.6,0.0
3,213,49.0,52.12765957446809,306.5970866895311,1.0
4,213,0.0,0.0,431.45,-0.0
5,213,32.368224728341325,34.434281625895025,399.6316975706854,1.0
0,214,49.0,52.12765957446809,366.1555865134942,1.0
1,214,4.790570782318428,5.0963518960834335,268.4,1.0
2,214,0.0,0.0,413.6,0.0
3,214,49.0,52.12765957446809,318.8470866895311,1.0
4,214,0.0,0.0,431.45,0.0
5,214,-0.0,0.0,407.72375375277073,0.0
0,215,49.0,52.12765957446809,378.4055865134942,1.0
1,215,4.790570782318428,5.0963518960834335,269.5976426955796,1.0
2,215,0.0,0.0,413.6,0.0
3,215,49.0,52.12765957446809,331.0970866895311,1.0
4,215,0.0,0.0,431.45,0.0
5,215,-0.0,0.0,407.72375375277073,0.0
0,216,4.790570782318428,5.0963518960834335,390.6555865134942,1.0
1,216,49.0,52.12765957446809,270.7952853911592,1.0
2,216,0.0,0.0,413.6,0.0
3,216,49.0,52.12765957446809,343.3470866895311,1.0
4,216,0.0,0.0,431.45,-0.0
5,216,0.0,0.0,407.72375375277073,0.0
0,217,49.0,52.12765957446809,391.8532292090738,1.0
1,217,19.94576518962423,21.218899137898116,283.0452853911592,1.0
2,217,0.0,0.0,413.6,0.0
3,217,33.8448055926942,36.005112332653404,355.5970866895311,1.0
